amount,transaction_hour,failed_attempts,account_age_days,velocity_1h,location_change,new_device,device_trust,merchant_risk,channel,is_fraud
669.22,9,1,2709,3,0,0,0.758,0.4525,Ecommerce,0
1128.98,5,4,1224,1,0,0,0.1927,0.3949,UPI,0
8262.62,22,0,2882,2,0,0,0.7584,0.1665,Wallet,0
140.06,23,0,3375,1,0,0,0.8812,0.4278,UPI,0
991.26,5,0,296,2,0,0,0.778,0.5223,UPI,0
5062.03,19,0,981,5,0,0,0.6573,0.2745,UPI,0
480.93,10,0,2125,0,0,0,0.7092,0.3091,UPI,0
877.01,16,0,3029,2,0,1,0.8277,0.256,Wallet,0
1553.59,2,1,3145,1,0,1,0.5564,0.2034,Ecommerce,0
1331.06,11,0,686,1,0,0,0.5014,0.3766,UPI,0
5676.32,2,0,800,5,1,0,0.846,0.0642,Ecommerce,0
1756.18,19,0,700,1,0,0,0.7958,0.157,Card,0
4421.18,9,1,1220,3,0,0,0.7903,0.2116,Ecommerce,0
751.44,6,1,2143,1,0,0,0.8592,0.3858,Card,0
503.94,16,0,1386,1,1,0,0.7926,0.1286,UPI,0
865.23,22,1,2544,2,0,0,0.333,0.194,UPI,0
324.71,8,2,1385,3,0,0,0.8086,0.2193,UPI,0
1821.99,17,1,2066,3,0,0,0.8051,0.1025,UPI,0
731.3,16,0,1969,1,0,0,0.7116,0.3458,UPI,0
541.65,11,0,891,1,0,0,0.6193,0.0869,NetBanking,0
1851.2,19,0,219,1,0,0,0.902,0.418,Card,0
330.0,3,1,778,0,0,0,0.7902,0.5256,Card,0
2462.73,21,1,2728,0,0,1,0.7874,0.363,Card,0
663.64,9,0,2616,2,0,0,0.5836,0.1185,Card,0
3703.57,1,0,436,1,0,0,0.3202,0.2387,UPI,0
726.05,23,1,1348,1,0,0,0.9701,0.2802,UPI,0
2129.21,18,1,2847,1,1,0,0.9116,0.3514,Ecommerce,0
1324.17,19,0,2826,2,0,0,0.3357,0.1145,Wallet,0
2394.9,3,0,66,3,0,1,0.7708,0.1659,Ecommerce,0
1230.83,18,1,2752,2,0,0,0.6889,0.0932,Wallet,0
191.22,16,0,2756,1,0,0,0.8526,0.1579,Card,0
3162.86,21,1,413,1,0,0,0.8085,0.1188,Card,0
1000.18,8,0,1247,1,0,0,0.7796,0.0614,Wallet,0
2512.4,22,1,194,4,0,0,0.6546,0.4753,Card,0
2263.71,16,0,2297,0,0,1,0.9229,0.4458,Card,0
486.89,6,2,3017,3,0,0,0.7997,0.3205,UPI,0
419.67,5,1,632,3,0,0,0.9054,0.1682,Card,0
2182.27,21,1,1236,0,0,0,0.8683,0.3634,NetBanking,0
797.59,15,0,1882,1,0,0,0.5768,0.1947,Card,1
2931.44,2,1,258,1,0,0,0.7234,0.2713,Card,0
909.49,3,3,1051,6,0,0,0.6974,0.2536,Ecommerce,0
3211.78,19,0,766,3,0,0,0.2597,0.1663,Ecommerce,0
1710.38,4,0,20,2,0,0,0.7064,0.3479,Card,0
1483.82,5,0,2341,3,0,0,0.7419,0.2059,Ecommerce,0
740.47,14,0,2539,3,0,0,0.7825,0.1207,Card,0
1399.75,20,0,288,1,0,1,0.3587,0.4564,UPI,0
3837.19,8,0,465,1,0,0,0.6253,0.1909,UPI,0
1035.95,15,1,253,1,0,0,0.5951,0.4147,Card,0
1915.5,16,0,3289,1,0,0,0.8316,0.1163,Ecommerce,0
1151.34,14,0,1996,2,0,0,0.629,0.4384,UPI,0
1249.92,16,0,1906,2,0,0,0.4816,0.1387,Wallet,0
6698.11,5,1,308,2,0,0,0.7646,0.2643,UPI,0
3873.12,14,1,12,0,0,0,0.8706,0.1543,Card,0
1191.98,0,2,3248,3,0,0,0.856,0.1864,Wallet,0
1373.58,17,0,3307,0,0,0,0.808,0.521,Card,0
524.81,19,1,1909,1,0,0,0.2528,0.0532,Card,0
914.5,19,0,470,3,0,0,0.6361,0.5259,UPI,0
1517.57,0,0,110,4,0,0,0.8885,0.3557,UPI,0
2678.85,21,0,2919,1,0,0,0.7503,0.4644,NetBanking,0
2408.31,10,0,1854,2,0,0,0.8203,0.156,Ecommerce,0
342.16,1,1,1157,1,0,0,0.6377,0.283,NetBanking,0
3058.96,12,0,49,5,0,0,0.9471,0.1766,Wallet,0
999.03,13,1,1991,3,0,0,0.7955,0.2894,UPI,0
389.03,9,0,3074,2,0,0,0.8886,0.2992,UPI,0
4461.34,17,0,2926,4,0,0,0.9701,0.1888,UPI,0
5097.18,13,0,2561,4,0,0,0.9744,0.2218,Ecommerce,0
1446.55,5,1,182,4,0,0,0.3962,0.5094,UPI,0
2308.22,14,2,2650,1,0,0,0.9546,0.4518,Wallet,0
2454.85,6,0,2382,4,0,0,0.7722,0.2216,UPI,0
4748.39,2,2,2938,3,0,0,0.8472,0.7423,UPI,1
2355.41,6,0,525,1,0,0,0.6392,0.2725,Ecommerce,0
272.03,21,0,3019,1,0,0,0.6638,0.2518,Ecommerce,0
9047.99,13,0,2509,4,0,0,0.8127,0.1694,Card,0
3357.46,7,0,2678,2,0,0,0.653,0.1301,UPI,0
642.26,8,0,568,0,0,0,0.9187,0.3184,UPI,0
372.0,20,1,2994,1,0,0,0.8663,0.4288,Card,0
1863.21,15,0,83,1,0,0,0.7094,0.0591,Card,0
818.79,18,0,784,0,1,0,0.705,0.2569,Card,0
1550.75,14,0,549,2,0,0,0.7032,0.1531,NetBanking,0
2393.66,23,0,816,4,0,0,0.8883,0.3382,UPI,0
605.0,15,0,2192,3,0,0,0.4517,0.0973,UPI,0
339.71,9,0,3239,2,0,1,0.7045,0.2419,Card,0
1644.36,6,0,3450,3,0,0,0.8237,0.1753,UPI,0
626.37,1,0,386,1,0,1,0.5715,0.4024,Card,0
1278.45,18,0,3395,1,0,0,0.9313,0.2503,UPI,0
267.6,22,0,387,0,0,1,0.662,0.3929,NetBanking,0
841.52,15,0,2611,7,0,0,0.7794,0.1844,Ecommerce,0
2323.2,11,0,649,1,1,0,0.5184,0.2192,Card,0
2071.92,3,1,2887,1,1,0,0.7123,0.0609,Card,0
479.25,15,0,1226,2,0,0,0.9014,0.296,Card,0
321.6,4,0,3059,2,0,0,0.8091,0.1167,UPI,0
1114.94,14,0,1899,0,0,0,0.7836,0.1948,NetBanking,0
1976.5,7,0,1852,3,0,0,0.7633,0.193,UPI,0
1678.13,20,0,1546,5,0,0,0.6796,0.3964,Ecommerce,0
640.49,22,0,805,4,0,0,0.8234,0.0963,UPI,0
1499.24,5,1,1807,2,0,0,0.622,0.153,Ecommerce,0
5310.67,7,0,2316,1,0,0,0.6979,0.1751,Card,0
1360.22,22,0,496,3,0,0,0.907,0.216,Card,0
197.39,0,1,501,2,0,0,0.8854,0.3243,Card,0
1357.45,12,0,1499,1,0,0,0.4668,0.4263,Card,0
9378.31,3,0,2914,4,0,0,0.581,0.2603,Card,0
283.79,10,2,1240,1,0,0,0.3784,0.2015,UPI,0
1131.4,0,0,1446,3,0,0,0.7687,0.1297,Wallet,0
864.67,3,1,3357,3,0,0,0.4413,0.2147,UPI,0
1212.79,9,0,937,4,0,0,0.5098,0.223,UPI,0
1344.75,1,0,1287,1,0,0,0.5342,0.1792,Ecommerce,0
3629.94,19,0,2953,0,0,0,0.845,0.1083,UPI,0
1198.74,13,0,1817,2,0,1,0.7445,0.2917,UPI,0
4192.79,10,0,395,1,0,0,0.7627,0.2021,Wallet,0
969.19,11,1,757,2,0,0,0.8403,0.1333,UPI,0
759.27,20,0,3412,2,0,0,0.8736,0.3614,Card,0
543.13,20,0,2838,3,1,0,0.761,0.1181,Card,0
162.72,1,1,3326,1,0,0,0.7411,0.3327,NetBanking,0
1464.94,16,0,1684,3,0,0,0.8847,0.1937,Card,0
9477.73,11,0,2133,1,0,0,0.6681,0.1998,NetBanking,0
1774.28,18,0,487,1,0,0,0.6197,0.2703,Card,0
2255.4,18,0,2494,4,0,0,0.7417,0.1798,Ecommerce,0
710.75,16,0,1996,1,0,0,0.478,0.0989,Wallet,0
848.48,16,0,136,3,0,0,0.7465,0.406,Card,0
3083.66,5,0,2965,4,0,0,0.6691,0.2665,Card,0
9037.41,20,1,1533,3,0,0,0.7685,0.0909,UPI,0
5230.94,16,0,3476,0,0,0,0.6856,0.0551,UPI,0
2554.23,6,2,3096,2,0,0,0.5378,0.2478,Ecommerce,0
1137.86,5,0,1475,1,0,0,0.3819,0.1419,UPI,0
1366.77,12,0,47,4,0,0,0.6871,0.1498,Card,0
497.11,8,0,519,0,0,0,0.6387,0.3367,Ecommerce,0
239.71,16,0,1022,3,0,0,0.875,0.3004,UPI,0
335.92,9,0,1046,1,0,0,0.8083,0.3429,Card,0
1155.5,4,0,1242,4,1,0,0.8325,0.2088,NetBanking,0
807.07,9,0,3343,1,0,0,0.8898,0.1299,NetBanking,0
234.41,19,0,2365,1,0,0,0.8592,0.211,UPI,0
1054.49,19,1,674,2,0,0,0.8361,0.1808,UPI,0
784.97,7,0,2469,4,0,0,0.7359,0.349,Card,0
320.06,19,0,204,0,0,0,0.7466,0.3764,UPI,0
743.46,2,0,234,3,1,0,0.4275,0.1448,NetBanking,0
782.9,23,1,2258,1,1,0,0.6926,0.0894,UPI,0
573.94,18,0,766,0,0,1,0.6305,0.3231,UPI,0
2901.56,0,0,1534,2,0,0,0.8824,0.1563,Card,0
148.7,16,0,2890,2,0,0,0.8001,0.2173,UPI,0
136.31,11,1,1364,0,0,0,0.6457,0.2715,UPI,0
1100.42,21,0,677,3,0,0,0.8536,0.4519,Wallet,0
1213.1,5,0,3497,2,0,0,0.4701,0.3365,UPI,0
1676.44,21,0,1007,1,0,0,0.2818,0.1248,Wallet,0
622.71,20,0,2308,1,0,0,0.7094,0.1774,NetBanking,0
418.29,6,1,573,2,0,0,0.8008,0.1149,NetBanking,0
1088.24,10,0,573,0,0,0,0.754,0.2516,Ecommerce,0
689.76,15,0,2641,0,0,1,0.8973,0.1912,UPI,0
5589.39,5,0,3143,2,0,1,0.6951,0.3034,Card,0
780.21,23,1,101,6,0,0,0.6767,0.2131,UPI,0
1037.07,4,2,3412,1,0,1,0.8165,0.2074,UPI,0
14752.81,5,0,1061,2,0,1,0.576,0.1353,Ecommerce,0
893.82,12,0,3451,3,0,0,0.651,0.1064,NetBanking,0
1966.41,11,0,1866,1,0,0,0.591,0.2655,NetBanking,0
2161.65,1,0,2681,4,0,0,0.5127,0.3893,UPI,0
2363.67,21,0,28,3,0,0,0.3649,0.244,UPI,0
1486.18,5,0,558,1,0,0,0.7897,0.0657,Ecommerce,0
1344.17,2,0,3339,6,0,0,0.9643,0.1549,UPI,0
1218.47,12,0,583,1,0,0,0.6456,0.4035,UPI,0
598.97,22,0,3043,2,0,0,0.8795,0.0992,UPI,0
1543.48,0,0,420,4,1,0,0.8984,0.1843,UPI,0
9228.74,11,0,2268,1,0,0,0.6808,0.0996,Wallet,0
3909.7,21,0,1305,0,0,1,0.8657,0.0943,Wallet,0
1508.87,21,1,1540,3,1,0,0.7733,0.0382,UPI,0
2693.57,4,0,2490,0,0,0,0.7273,0.3215,UPI,0
440.26,14,0,549,3,0,0,0.4447,0.3121,UPI,0
834.19,20,0,1209,5,1,0,0.6961,0.2084,UPI,0
2966.81,16,0,1940,2,0,0,0.5127,0.3304,UPI,0
5226.65,15,0,1264,3,0,0,0.7619,0.3585,Ecommerce,0
488.13,18,1,842,1,0,0,0.893,0.2359,UPI,0
660.0,10,0,160,3,0,0,0.5357,0.1395,Card,0
10834.0,1,1,2235,3,0,0,0.587,0.2582,UPI,0
1213.27,15,1,223,2,0,0,0.5906,0.1781,Card,0
7439.29,15,1,515,2,0,0,0.8575,0.2579,NetBanking,0
1362.67,20,0,836,3,0,0,0.7581,0.2272,UPI,0
1420.11,22,0,2511,1,0,0,0.7197,0.1221,NetBanking,0
795.71,8,0,433,3,0,1,0.8487,0.1947,NetBanking,0
2950.36,22,1,1134,3,0,0,0.8615,0.3998,Card,0
4562.68,0,1,265,3,1,0,0.8969,0.2473,Wallet,0
369.91,23,1,1760,2,0,0,0.6951,0.2707,UPI,0
757.43,3,0,638,2,1,1,0.9404,0.1416,UPI,0
2866.46,15,0,572,3,0,0,0.8197,0.3767,Card,0
957.16,16,0,1125,2,0,1,0.367,0.0655,UPI,0
653.24,15,0,902,2,0,1,0.6247,0.386,UPI,0
3165.35,23,0,177,3,0,1,0.7064,0.1917,UPI,0
3493.38,13,1,1579,2,0,0,0.6279,0.4558,NetBanking,0
683.94,3,0,1763,5,0,0,0.3311,0.0693,UPI,0
1370.57,14,2,1607,0,0,0,0.8244,0.1834,UPI,0
308.31,6,2,1550,1,0,0,0.5406,0.311,Card,0
428.27,14,1,3499,2,0,0,0.6597,0.1201,Ecommerce,0
1249.34,9,0,966,0,0,1,0.5437,0.1455,NetBanking,0
1133.4,1,0,1178,1,0,0,0.8657,0.1819,UPI,0
397.34,15,0,1790,2,0,0,0.5811,0.2078,Card,0
517.1,2,1,301,4,0,0,0.6356,0.0562,UPI,0
358.42,7,0,3460,0,0,0,0.7304,0.4887,UPI,0
1768.37,14,0,1838,3,0,0,0.8151,0.2328,Card,0
138.93,21,1,2439,3,0,0,0.6791,0.4068,Card,0
379.12,7,0,1131,2,1,0,0.8917,0.2551,Ecommerce,0
155.08,7,0,2423,0,0,0,0.9042,0.1068,Ecommerce,0
1702.7,7,0,3073,3,0,0,0.6126,0.0674,Card,0
165.2,13,2,2028,2,0,0,0.8014,0.0909,NetBanking,0
1133.78,4,1,741,2,1,0,0.6441,0.1202,Card,0
6133.37,12,0,2396,3,0,1,0.7348,0.2351,Card,0
6355.69,19,0,2995,1,0,0,0.4554,0.345,Ecommerce,0
164.65,1,0,2429,3,0,0,0.8328,0.6444,Card,0
1500.16,23,0,2324,4,0,0,0.734,0.1961,Ecommerce,0
388.22,12,0,1627,2,0,0,0.8317,0.4147,Card,0
313.31,15,0,663,2,0,0,0.8213,0.185,Card,0
973.46,14,1,2518,3,0,0,0.7445,0.1123,UPI,0
3982.66,22,0,1422,1,0,0,0.6017,0.0261,UPI,0
2058.31,15,0,812,2,0,0,0.4518,0.1599,UPI,0
517.55,21,0,1727,2,0,0,0.6606,0.1487,UPI,0
2299.13,6,1,85,2,0,0,0.8344,0.1448,UPI,0
103.97,5,0,1829,2,0,0,0.7191,0.0478,UPI,0
497.41,15,0,1918,1,0,1,0.9385,0.2604,Wallet,0
461.7,3,0,1394,3,0,0,0.9004,0.294,Card,0
1190.63,2,0,2464,4,0,0,0.7084,0.1179,UPI,0
886.28,5,1,2049,2,0,0,0.8319,0.4376,UPI,0
945.26,6,1,1285,3,0,0,0.9684,0.0108,Card,0
912.83,2,0,2510,4,0,0,0.8188,0.3088,Card,0
1122.74,17,0,414,0,0,0,0.8312,0.2998,UPI,0
1933.6,13,1,1775,2,0,0,0.9006,0.0632,Card,0
1282.8,4,2,497,1,0,0,0.9529,0.229,NetBanking,0
813.57,6,0,2111,4,0,0,0.5882,0.4143,NetBanking,0
1672.1,22,0,68,1,0,0,0.9376,0.1072,Ecommerce,0
2610.85,21,0,3009,0,1,1,0.6294,0.4015,UPI,0
611.66,2,0,116,4,0,0,0.8705,0.2354,Card,0
1030.32,14,0,1745,1,0,0,0.7251,0.1814,UPI,0
3714.51,7,0,2334,3,0,0,0.4639,0.0682,UPI,0
344.5,8,0,1461,4,0,0,0.6486,0.169,Card,0
7294.95,14,0,759,2,0,0,0.6206,0.4106,Card,0
268.78,23,0,872,1,0,0,0.8971,0.3485,UPI,0
763.08,13,1,2950,2,0,0,0.9221,0.3287,Card,0
404.36,22,1,465,0,0,0,0.7611,0.1842,Card,0
10908.78,19,0,2489,1,0,0,0.5601,0.3575,Card,0
646.44,18,0,1027,6,0,0,0.7099,0.2484,Ecommerce,0
648.15,18,1,49,4,0,1,0.7543,0.334,NetBanking,0
743.01,19,0,1425,2,0,1,0.9637,0.1889,UPI,0
1212.43,6,0,337,4,0,0,0.3572,0.4731,UPI,0
776.76,23,0,2676,3,0,0,0.7845,0.1374,UPI,0
953.81,22,0,2693,5,0,0,0.6614,0.3188,Wallet,0
26.96,14,0,766,3,0,0,0.6259,0.2056,Wallet,0
1164.47,17,0,2707,3,0,0,0.7714,0.1954,UPI,0
1117.33,21,1,2459,3,0,0,0.4133,0.5223,Card,0
3263.31,3,0,2369,2,0,0,0.8232,0.3499,UPI,0
4335.16,1,1,283,4,0,0,0.4755,0.206,Wallet,0
900.46,23,0,453,2,0,0,0.7116,0.1885,Card,0
2583.86,13,0,560,2,0,0,0.7024,0.0577,Wallet,0
344.93,17,0,2864,1,0,0,0.8599,0.191,Ecommerce,0
2454.58,12,0,1146,2,0,0,0.8173,0.3258,UPI,0
601.18,12,1,1857,4,0,0,0.7616,0.1756,Card,0
316.1,0,1,1648,1,0,0,0.4157,0.4196,Ecommerce,0
902.47,6,1,3499,3,0,0,0.684,0.1308,Ecommerce,0
4771.88,2,1,638,1,0,0,0.6069,0.4892,Ecommerce,0
1326.18,10,0,2725,0,0,1,0.4299,0.0366,Card,0
5278.05,0,0,398,3,1,1,0.5759,0.1761,Card,1
499.61,19,0,3422,2,0,0,0.7353,0.5228,UPI,0
3295.27,7,0,1983,0,0,1,0.4894,0.1895,UPI,0
552.93,17,0,927,6,0,0,0.7135,0.43,UPI,0
1389.36,1,0,1446,5,0,0,0.7749,0.4382,Ecommerce,0
1376.8,0,0,2551,1,1,1,0.2929,0.1367,Card,0
2196.38,10,0,1459,0,0,1,0.9449,0.094,Ecommerce,0
1426.93,18,1,243,2,0,0,0.7878,0.0243,NetBanking,0
504.65,19,0,1082,7,1,0,0.6936,0.1668,Card,0
2763.69,13,0,3205,3,0,1,0.7622,0.2112,NetBanking,0
6756.36,14,0,1303,1,0,0,0.6374,0.0836,Card,0
594.08,16,1,1721,2,0,0,0.3826,0.2,Card,0
159.65,16,2,649,3,0,1,0.9142,0.3809,NetBanking,1
1852.49,17,0,101,1,0,0,0.769,0.1284,UPI,0
774.53,0,0,952,2,0,0,0.7005,0.0805,UPI,0
955.6,10,2,3039,1,0,0,0.8403,0.6959,Card,0
1966.45,20,2,1901,0,0,1,0.6852,0.2486,Card,0
679.11,10,0,1324,3,1,0,0.7902,0.2715,Ecommerce,0
826.92,3,0,1831,2,0,0,0.887,0.1304,Card,0
987.2,15,0,2845,2,0,0,0.7298,0.3836,UPI,0
5131.95,7,1,3171,0,0,0,0.8783,0.2028,Card,0
1131.81,12,0,1116,3,1,0,0.7509,0.4586,Ecommerce,0
299.63,12,1,2915,3,0,1,0.6576,0.2584,Card,0
312.41,16,0,2806,2,0,0,0.8116,0.3241,UPI,0
1269.26,22,1,31,7,0,0,0.7574,0.4773,Card,0
334.99,16,0,3129,4,0,1,0.538,0.274,Card,0
212.64,23,0,809,2,0,0,0.5422,0.218,UPI,0
2137.33,0,1,2682,2,0,0,0.7857,0.364,Ecommerce,0
2250.09,18,0,3107,3,0,0,0.8518,0.3552,Card,0
745.05,10,0,2010,2,0,1,0.5507,0.3085,Card,0
1492.7,17,0,1106,1,0,1,0.8989,0.1217,Wallet,0
1336.12,2,0,2994,1,0,0,0.9265,0.1379,Card,0
2064.29,12,0,1675,4,1,0,0.7408,0.1207,UPI,0
2069.34,0,0,2690,1,0,0,0.8932,0.1264,UPI,0
71.09,15,1,2364,4,1,0,0.7544,0.2585,UPI,0
851.91,5,0,1128,1,0,0,0.8965,0.1358,Card,0
1888.99,3,1,1904,2,0,0,0.8214,0.2939,Card,0
712.67,1,1,708,2,0,0,0.73,0.2949,Wallet,0
1139.12,6,0,24,1,0,0,0.7286,0.1993,Ecommerce,0
2412.06,23,0,2415,1,0,0,0.7423,0.198,NetBanking,0
1193.89,23,0,728,2,0,1,0.9427,0.1317,Wallet,0
5341.79,1,1,1821,3,0,0,0.4738,0.0421,Card,0
3580.78,23,1,357,2,0,0,0.6639,0.2449,UPI,0
968.27,14,0,2293,1,0,0,0.8564,0.335,Wallet,0
890.74,7,2,592,1,0,0,0.3571,0.2547,Wallet,0
54.99,22,1,875,3,0,0,0.5433,0.2505,Card,0
778.35,5,0,521,3,0,0,0.6234,0.1955,UPI,0
264.82,4,0,3210,3,0,0,0.8218,0.2238,Ecommerce,0
1383.39,5,0,2182,2,0,0,0.907,0.2236,UPI,0
1287.57,3,2,2332,1,0,0,0.751,0.3427,Card,0
2277.08,11,1,1427,2,0,0,0.432,0.3287,UPI,0
4752.87,3,1,3005,3,0,0,0.3761,0.3676,UPI,0
1066.8,5,1,239,1,0,0,0.8576,0.6082,Wallet,0
12021.32,8,0,1451,2,0,0,0.6078,0.1326,UPI,0
1399.79,15,0,294,3,0,1,0.4867,0.2171,Wallet,0
277.07,20,0,2442,3,0,0,0.7511,0.2538,Card,0
607.79,1,0,3326,3,1,0,0.8417,0.0682,UPI,0
741.46,15,0,2683,0,0,0,0.4927,0.2711,UPI,0
2042.1,2,0,547,1,0,0,0.7457,0.2429,Card,0
405.61,23,1,2759,1,0,0,0.8219,0.1309,Card,0
802.01,6,0,893,0,0,0,0.8435,0.4015,Ecommerce,0
926.03,20,0,1224,2,0,0,0.7193,0.3918,UPI,0
685.04,18,0,2013,3,0,1,0.513,0.0964,Card,0
2570.84,7,0,1590,3,0,0,0.9633,0.2016,NetBanking,0
2150.35,7,1,660,1,0,0,0.7979,0.2834,Card,0
3732.73,7,0,1857,3,0,0,0.7648,0.1988,NetBanking,0
774.66,11,1,696,1,0,0,0.8655,0.125,Card,0
3876.37,10,0,2515,2,0,0,0.7344,0.2542,UPI,0
261.86,15,1,260,0,0,0,0.8832,0.0896,Ecommerce,0
255.24,11,0,2836,4,0,0,0.8796,0.1832,Ecommerce,0
306.59,18,0,3433,4,0,0,0.7299,0.179,NetBanking,0
1107.29,11,1,2614,1,0,1,0.9317,0.1779,NetBanking,0
3875.76,7,0,2123,2,0,0,0.9527,0.2933,UPI,0
582.75,7,0,1547,3,0,0,0.8872,0.0884,Ecommerce,0
664.79,17,0,1857,3,0,0,0.7811,0.387,Ecommerce,0
874.09,3,0,1795,2,0,0,0.729,0.1924,UPI,0
2001.13,6,1,3111,3,0,0,0.8545,0.283,NetBanking,0
664.14,7,1,452,0,0,0,0.8583,0.0795,NetBanking,0
626.35,15,0,2083,2,0,0,0.9626,0.1908,UPI,0
267.02,3,1,1927,2,0,0,0.5006,0.248,Card,0
601.66,10,0,925,1,0,0,0.9895,0.3162,UPI,0
3775.68,16,0,1449,1,0,0,0.648,0.191,UPI,0
1206.49,22,1,1656,4,0,0,0.6468,0.2691,NetBanking,0
504.29,10,1,128,4,0,0,0.4817,0.2616,NetBanking,0
4015.64,23,1,1675,1,0,0,0.7699,0.0657,UPI,0
593.2,14,0,603,3,0,0,0.7375,0.0627,Wallet,0
4870.51,18,0,1397,2,0,0,0.657,0.2985,UPI,0
4787.61,5,0,978,2,1,1,0.6405,0.0979,Wallet,0
1163.06,21,1,2639,2,0,0,0.3698,0.1376,UPI,0
227.36,6,1,3361,2,0,1,0.7419,0.2572,UPI,0
12136.54,3,1,390,1,0,0,0.6721,0.3496,NetBanking,0
1646.88,1,1,904,6,0,1,0.914,0.1654,UPI,0
780.49,15,0,563,0,0,0,0.4621,0.1107,NetBanking,0
2992.71,15,1,1695,3,0,0,0.6696,0.1595,UPI,0
2292.55,4,0,1307,0,0,0,0.5536,0.1649,Ecommerce,0
4343.72,21,0,1596,1,0,0,0.7619,0.1977,Card,0
547.05,6,0,255,3,0,0,0.7725,0.1497,UPI,0
1532.1,14,1,3049,3,0,1,0.9051,0.1241,Card,0
315.71,12,1,3455,1,1,0,0.8657,0.0734,Ecommerce,0
2207.58,14,1,3191,1,0,0,0.548,0.371,NetBanking,0
1070.53,17,1,1738,1,0,0,0.6544,0.2384,UPI,0
1473.0,22,1,2336,3,0,1,0.7899,0.3031,NetBanking,0
940.43,17,0,182,2,0,0,0.5693,0.3482,Ecommerce,0
842.57,21,1,2140,3,0,0,0.561,0.2865,UPI,0
440.7,20,0,2130,2,1,0,0.5901,0.0689,Card,0
2514.81,8,0,2573,4,0,0,0.896,0.1809,UPI,0
5240.59,13,1,2735,1,1,0,0.8713,0.4678,UPI,0
611.25,4,0,7,6,0,0,0.9262,0.0691,UPI,1
1961.02,22,1,1431,0,0,0,0.7115,0.3783,UPI,0
1726.4,23,0,1702,1,0,1,0.8206,0.3008,UPI,0
1106.0,21,0,1685,2,0,0,0.9198,0.3906,NetBanking,0
220.76,17,0,1925,2,0,0,0.5512,0.2979,Card,0
279.59,20,0,2454,5,0,0,0.7172,0.1975,UPI,0
482.98,19,0,2057,1,0,0,0.4887,0.2552,NetBanking,0
116.05,5,0,823,4,0,0,0.6225,0.553,UPI,0
4809.9,6,0,2326,1,0,0,0.3275,0.4249,UPI,0
1613.38,12,1,2094,1,1,0,0.7897,0.3483,Wallet,0
1062.67,10,0,705,3,0,0,0.7586,0.0891,Card,0
109.97,17,1,2210,3,0,1,0.3736,0.0879,UPI,0
161.57,17,1,1828,5,0,0,0.6445,0.0857,Ecommerce,0
1093.94,23,0,2817,2,0,0,0.8212,0.2313,Card,0
8682.06,18,0,1375,2,0,0,0.6164,0.2122,NetBanking,0
526.59,0,0,3119,2,0,0,0.705,0.5961,Wallet,0
2716.2,8,0,1881,2,0,0,0.594,0.3497,UPI,0
662.55,7,1,3293,5,0,0,0.5527,0.0983,Ecommerce,0
1162.12,15,0,362,1,0,0,0.3356,0.3067,Card,0
3926.16,8,0,448,2,1,0,0.8484,0.191,Card,0
762.61,23,1,769,1,0,0,0.5286,0.1089,UPI,0
531.33,6,0,2858,0,0,0,0.7953,0.5233,UPI,0
4860.88,10,1,1777,4,0,0,0.4548,0.0863,NetBanking,0
1150.37,19,0,2366,1,0,0,0.6858,0.1844,Ecommerce,0
3448.74,8,0,74,3,0,0,0.3039,0.4823,Card,0
534.05,1,0,1301,2,0,0,0.4395,0.078,UPI,0
4803.06,7,0,1241,1,0,1,0.6865,0.0437,NetBanking,0
1461.63,8,1,3230,0,1,1,0.9232,0.2041,Wallet,0
1731.13,14,0,372,3,0,1,0.8537,0.2655,Card,0
1259.17,17,0,3011,1,0,0,0.6954,0.1271,UPI,0
645.0,13,1,1293,1,0,0,0.4357,0.138,NetBanking,0
1094.7,9,0,2711,1,0,0,0.4082,0.127,Ecommerce,0
689.03,12,1,1023,2,0,0,0.7581,0.1248,Card,0
3003.47,3,0,207,2,1,1,0.6415,0.2491,UPI,0
886.06,4,1,2380,2,0,0,0.6335,0.1177,NetBanking,0
227.85,14,0,625,2,0,0,0.7947,0.4372,Wallet,0
188.03,20,1,523,1,0,0,0.7604,0.2274,Ecommerce,0
178.92,12,0,3214,2,0,0,0.7424,0.2446,UPI,0
2098.27,1,0,798,0,0,0,0.4828,0.1684,Ecommerce,0
327.31,23,1,3437,0,0,1,0.869,0.0568,Wallet,0
1502.81,7,0,1223,4,0,0,0.7523,0.3778,Wallet,0
1265.73,17,0,975,2,0,0,0.8205,0.604,UPI,0
1024.6,21,0,1594,4,0,0,0.5675,0.5835,Ecommerce,0
1737.71,23,1,975,5,1,0,0.9368,0.2204,Card,0
1294.94,2,0,3246,2,0,0,0.6946,0.2814,UPI,0
63.74,4,1,2138,7,0,0,0.8253,0.2425,NetBanking,0
780.7,15,1,2602,3,0,0,0.8499,0.2275,Card,0
1713.61,18,0,273,0,0,0,0.8926,0.4607,UPI,0
6138.26,20,0,842,3,0,0,0.6091,0.0963,Ecommerce,0
6443.2,13,0,2086,3,0,1,0.3321,0.293,Card,0
262.09,3,0,1707,5,0,0,0.6551,0.3902,Ecommerce,0
759.6,17,0,3390,2,0,0,0.5464,0.2504,Wallet,0
211.79,16,0,2532,2,0,0,0.933,0.1923,UPI,0
5409.32,11,0,1044,4,0,0,0.5953,0.0149,Ecommerce,0
3176.38,15,0,1592,0,0,1,0.8282,0.0257,UPI,0
